Date,Campaign ID,Campaign Name,Send Date,Send Time,Total Recipients,Open Rate,Click Rate,Unsubscribe Rate,Spam Complaints Rate,Total Opens,Unique Opens,Total Clicks,Unique Clicks,Total Unsubscribes,Bounces,Bounce Rate,Tags,Subject,Preview Text,List,Excluded List,Day of Week,Campaign Channel
N/A,01GS52ENK993JZ5F8PVBRQ7ZDS,20230215_EDM_MAA SPORTS_Reebok DF_Birthday Treats Feb_EB Test MAA,2023-02-13,04:45 PM,17,0.6470588235294118,0.058823529411764705,0.0,0.0,25,11,10,1,0,0,0.0,N/A,Treat yourself – you deserve it 🫰🏻,Just for you!,Testing MAA,,Monday,Email
N/A,01GS4YHWCKP7V4ENX1Y6EDA45Y,20230215_EDM_MAA SPORTS_Reebok DF_Birthday Treats Feb_EB Test Kenna,2023-02-13,03:42 PM,8,0.5,0.0,0.0,0.0,8,4,0,0,0,0,0.0,N/A,Treat yourself – you deserve it 🫰🏻,Just for you!,Testing Kenna,,Monday,Email
N/A,01GRT03WJ94DMFZYC6FCFEG9F2,20230210_EDM_MAA SPORTS_Reebok DF_Valentine | BOGO 30%_EB,2023-02-10,05:00 PM,3305,0.12067919951485749,0.007580351728320194,0.0009096422073984233,0.0,513,398,42,25,3,7,0.002118003025718608,N/A,Treat Yourself To Some Love ❤️,N/A,20230210_EDM_MAA SPORTS_Reebok DF_Valentine | BOGO 30%_EB List,,Friday,Email
N/A,01GRX3V95YR4NPRVN26EYEYEDK,20230210_EDM_MAA SPORTS_Reebok DF_Valentine | BOGO 30%_NB,2023-02-10,05:00 PM,37060,0.07835770467875773,0.0021082790496526746,0.0005676135902911046,0.00043246749736465116,3610,2899,111,78,21,63,0.0016999460334592553,N/A,Treat Yourself To Some Love ❤️,N/A,20230210_EDM_MAA SPORTS_Reebok DF_Valentine | BOGO 30%_NB List,20230210_EDM_MAA SPORTS_Reebok DF_Valentine | BOGO 30%_EB List,Friday,Email
N/A,01GR5X1A1HGYQT06JKY1PHEPTX,20230203_EDM_MAA SPORTS_Reebok DF_2.2 | Up To 30% + 20% OFF_EB,2023-02-03,07:30 PM,3343,0.1343909009278659,0.012870398084405866,0.001197246333433104,0.0,585,449,54,43,4,2,0.0005982650314089142,N/A,Extra Savings on 2.2 🤩,N/A,20230203_EDM_MAA SPORTS_Reebok DF_2.2 | Up To 30% + 20% OFF_EB_List,,Friday,Email
N/A,01GRBFW87XG8T5EHRKXQ6120WN,20230203_EDM_MAA SPORTS_Reebok DF_2.2 | Up To 30% + 20% OFF_NB,2023-02-03,07:30 PM,37195,0.08391852987865579,0.004923722657195899,0.00037667823606963164,0.0003228670594882557,3982,3119,277,183,14,28,0.0007527893534077161,N/A,Extra Savings on 2.2 🤩,N/A,20230203_EDM_MAA SPORTS_Reebok DF_2.2 | Up To 30% + 20% OFF_NB_List,20230203_EDM_MAA SPORTS_Reebok DF_2.2 | Up To 30% + 20% OFF_EB_List,Friday,Email
N/A,01GR3D17F3T02VTE02YK17GS85,20230201_EDM_MAA SPORTS_Reebok DF_Promo: Summer Shape Up!_EB,2023-02-01,06:00 PM,4131,0.11898355754857998,0.005979073243647235,0.0005979073243647235,0.0,508,398,25,20,3,786,0.19026870007262164,N/A,Summer Shape Up! 💪🏻,N/A,20230201_EDM_MAA SPORTS_Reebok DF_Promo: Summer Shape Up!_EB List,,Wednesday,Email
N/A,01GR5AAPFMTB1KAPS5QKHWDP9S,20230201_EDM_MAA SPORTS_Reebok DF_Promo: Summer Shape Up!_NB,2023-02-01,06:00 PM,46925,0.08424139693814406,0.0026367476524874218,0.0004573950009416956,0.0004304894126510076,3866,3131,135,98,17,9758,0.20794885455514117,N/A,Summer Shape Up! 💪🏻,N/A,20230201_EDM_MAA SPORTS_Reebok DF_Promo: Summer Shape Up!_NB List,20230201_EDM_MAA SPORTS_Reebok DF_Promo: Summer Shape Up!_EB List,Wednesday,Email
N/A,01GQ3Y81Q6PS0B6SYJMC6B5KYG,20230125_EDM_MAA SPORTS_Reebok DF_Warm Up 9_EB,2023-01-25,07:00 PM,5352,0.17966547641420785,0.006201841759067845,0.003758691975192633,0.0,1241,956,41,33,20,31,0.0057922272047832585,N/A,New Styles Added 😎,N/A,20230125_EDM_MAA SPORTS_Reebok DF_Warm Up 9_EB List,,Wednesday,Email
N/A,01GQ3YGW6NGAZ4CF8V0X25R0TY,20230125_EDM_MAA SPORTS_Reebok DF_Warm Up 9_NB,2023-01-25,07:00 PM,51405,0.11446709514609045,0.0026418516620007096,0.0011632033437167304,0.00015772248728362445,7145,5806,165,134,61,683,0.013286645267970042,N/A,New Styles Added 😎,N/A,20230125_EDM_MAA SPORTS_Reebok DF_Warm Up 9_NB List,20230125_EDM_MAA SPORTS_Reebok DF_Warm Up 9_EB List,Wednesday,Email
